time_sec,laser_x,laser_y,laser_yaw,truth_x,truth_y,truth_yaw,laser_position_error_m,laser_yaw_error_deg
212.38000000000002,1.4144565717694872,2.766881839776886,-1.5901532313022801,1.4017391546980515,2.9871212818563726,-1.5601748965326723,0.22060631120721003,1.7176320591288223
212.48000000000002,1.4144309556843764,2.712734981635233,-1.5901281859838796,1.402314508430488,2.9321242100920397,-1.5602524232628183,0.21972355781055716,1.7117551136510922
212.58,1.4123734627526878,2.6567467978844723,-1.590050245321401,1.4028901236083617,2.877127167778677,-1.5602938831496438,0.22058431756594293,1.7049139661044206
212.68,1.4126020221450446,2.601767435053848,-1.5899585537956422,1.403463452194394,2.8221300946263543,-1.5603354552592066,0.22055206912339578,1.6972785222379274
212.78,1.411308714137051,2.5471967597427323,-1.5899627178399,1.4040285479517227,2.7671328694271176,-1.5604246368196721,0.2200565680973598,1.6924073773745412
212.88000000000002,1.4105543288180422,2.492367022953308,-1.5900376514926087,1.4045902777522368,2.7122162767993157,-1.5604927047997335,0.21993013509240128,1.6928007514407493
212.98000000000002,1.4106965997055145,2.4427483488410258,-1.5902456893011105,1.4051130570505053,2.6612322558979926,-1.5605131876514953,0.21855524150991584,1.703546858888713
213.08,1.409014940310457,2.392801930294462,-1.590158876552018,1.4056235980232115,2.611234853724338,-1.5605435208386291,0.21845924846669085,1.696834891155834
213.18,1.4072764613307898,2.3442718443126798,-1.5902977241712992,1.4061362293442161,2.5612374818076575,-1.5605435207886535,0.216968633637642,1.7047902765994747
213.28,1.4075512234697587,2.294003727100196,-1.5900794799032354,1.4066488606677192,2.511240109891003,-1.560543520738679,0.21723825691314239,1.6922858039998219
213.38000000000002,1.4053126744853626,2.2441894652193692,-1.5903368997902703,1.4071568793791849,2.461242654113354,-1.560580397303903,0.2170610234490252,1.7049220055393866
213.48000000000002,1.404787971844713,2.1924445259905267,-1.5899228588343284,1.407667666973492,2.411245263326638,-1.5605803972539274,0.21881968673513044,1.6811992090817443
