x_m,y_m
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.882532,3.395961
5.858191,3.456895
5.858191,3.456895
5.858191,3.456895
5.856147,3.556829
5.854102,3.656763
5.852058,3.756697
5.850013,3.856631
5.853354,3.956505
5.857633,4.056368
5.861911,4.156231
5.86619,4.256095
5.870469,4.355958
5.874748,4.455821
5.879026,4.555685
5.883305,4.655548
5.887584,4.755411
5.891863,4.855275
5.896142,4.955138
5.90042,5.055001
5.904699,5.154865
5.908978,5.254728
5.913257,5.354592
5.917535,5.454455
5.921797,5.553907
5.915233,5.653824
5.897695,5.745136
5.859683,5.828614
5.80641,5.901674
5.740463,5.96201
5.66985,6.005867
5.593561,6.034718
5.5107,6.048688
5.426569,6.054299
5.326716,6.058814
5.226863,6.06333
5.12701,6.067845
5.027157,6.072361
4.927304,6.076876
4.827451,6.081392
4.727598,6.085908
4.627745,6.090423
4.527892,6.094939
4.428039,6.099454
4.328186,6.10397
4.228334,6.108485
4.128481,6.113001
4.030398,6.116821
3.932765,6.107
3.83841,6.077495
3.753057,6.028222
3.679564,5.960395
3.62282,5.87783
3.585641,5.78426
3.570143,5.68399
3.569273,5.58414
3.570936,5.484199
3.572599,5.384258
3.574262,5.284317
3.575925,5.184376
3.577588,5.084435
3.579251,4.984493
3.580914,4.884552
3.582577,4.784611
3.58424,4.68467
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.581472,4.589569
3.482066,4.60003
3.38266,4.610491
3.283254,4.620952
3.183848,4.631413
3.084442,4.641875
3.084442,4.641875
3.084442,4.641875
3.084442,4.641875
3.084442,4.641875
3.084442,4.641875
3.084442,4.641875
3.084442,4.641875
3.084442,4.641875
3.084442,4.641875
3.084442,4.641875
3.084442,4.641875
3.084442,4.641875
3.084442,4.641875
3.084442,4.641875
3.074256,4.738786
3.066934,4.838472
3.059611,4.938158
3.052289,5.037845
3.044967,5.137531
3.037645,5.237218
3.030323,5.336904
3.023001,5.436591
3.015679,5.536277
3.005802,5.620656
2.988097,5.70349
2.954538,5.778218
2.906338,5.846372
2.842242,5.908441
2.766257,5.957142
2.681159,5.989948
2.590443,6.004918
2.490547,6.007239
2.390689,6.00611
2.290741,6.004979
2.190792,6.003848
2.090843,6.002717
1.990895,6.001587
1.890946,6.000456
1.790998,5.999325
1.691049,5.998194
1.5911,5.997064
1.491152,5.995933
1.391203,5.994802
1.293056,5.98173
1.197176,5.954948
1.110964,5.905336
1.037794,5.837946
0.981386,5.756307
0.94415,5.66379
0.928255,5.5654
0.926644,5.465661
0.927773,5.365713
0.928902,5.265764
0.93003,5.165816
0.931159,5.065867
0.932288,4.965918
0.933417,4.86597
0.934545,4.766021
0.935674,4.666073
0.936803,4.566124
0.937932,4.466175
0.93906,4.366227
0.940189,4.266278
0.941318,4.16633
0.942447,4.066381
0.943575,3.966432
0.944704,3.866484
0.945833,3.766535
0.946962,3.666587
0.94809,3.566638
0.949219,3.466689
0.950004,3.366739
