x_m,y_m
3.274822,5.728412
3.197790,5.664591
3.121925,5.599061
3.051545,5.525430
2.980678,5.452538
2.972257,5.441696
2.961978,5.433404
2.950988,5.428125
2.942585,5.426105
2.933756,5.425072
2.924658,5.425159
2.915552,5.426342
2.906896,5.428592
2.898646,5.431713
2.891237,5.435968
2.884959,5.442429
2.813789,5.474420
2.810316,5.488460
2.811031,5.503483
2.758885,5.592208
2.710296,5.684360
2.633967,5.749729
2.557920,5.815374
2.485709,5.881920
2.411943,5.948748
2.367695,5.990846
2.322894,6.032382
2.271643,6.067417
2.216137,6.094894
2.159045,6.110915
2.098566,6.114861
2.038292,6.109334
1.979674,6.095761
1.887172,6.064807
1.794530,6.034460
1.698931,6.004971
1.604361,5.971922
1.512111,5.940076
1.419805,5.908861
1.325613,5.876654
1.267416,5.855827
1.212702,5.828107
1.160588,5.791733
1.116638,5.746482
1.084390,5.697845
1.062546,5.642324
1.049472,5.584205
1.044315,5.525281
1.045820,5.427704
1.046776,5.330297
1.045880,5.230396
1.044167,5.130578
1.041977,5.030808
1.039713,4.931047
1.037963,4.831234
1.036874,4.731355
1.036725,4.631382
1.037271,4.531339
1.038329,4.431244
1.039459,4.331142
1.040590,4.231040
1.041720,4.130938
1.042851,4.030836
1.043981,3.930733
1.045112,3.830631
1.046242,3.730529
1.047373,3.630427
1.048503,3.530325
1.049634,3.430223
