x_m,y_m
1.049634,3.430223
1.050008,3.330117
1.050020,3.230008
1.050031,3.129900
1.050043,3.029791
1.050055,2.929683
1.050066,2.829574
1.050078,2.729466
1.050089,2.629357
1.050103,2.529249
1.050363,2.429115
1.051646,2.328876
1.054220,2.228506
1.057692,2.128041
1.062625,2.027427
1.068771,1.926686
1.074823,1.825956
1.081124,1.725197
1.083994,1.629627
1.085740,1.534668
1.086281,1.439814
1.087571,1.341567
1.086759,1.261234
1.098819,1.181524
1.128921,1.105093
1.177511,1.038510
1.242891,0.985360
1.320762,0.950481
1.405430,0.936661
1.491367,0.935814
1.586683,0.936300
1.681552,0.935682
1.776450,0.933826
1.876429,0.928240
1.976377,0.921444
2.076312,0.914201
2.176268,0.907733
2.276253,0.902519
2.376271,0.898545
2.476338,0.896533
2.576432,0.895599
2.676539,0.895125
2.776647,0.894686
2.876754,0.894246
2.976862,0.893806
3.076969,0.893366
3.177077,0.892926
3.277184,0.892486
3.377292,0.892047
3.477399,0.891607
3.577507,0.891167
3.677614,0.890727
3.777722,0.890287
3.877829,0.889847
3.977937,0.889407
4.078044,0.888968
4.178152,0.888528
4.278259,0.888088
4.378367,0.887648
4.478474,0.887208
4.578582,0.886768
4.678689,0.886328
4.778797,0.885889
4.878904,0.885449
4.979012,0.885009
5.079119,0.884569
5.179227,0.884129
5.279334,0.883689
5.379442,0.883249
5.479549,0.882810
5.579657,0.882370
5.679764,0.881930
5.779872,0.881490
5.879979,0.881050
5.980087,0.880610
6.080194,0.880170
6.180302,0.879731
6.280409,0.879291
6.380517,0.878851
6.480624,0.878411
6.580732,0.877971
6.680839,0.877531
6.780947,0.877092
6.881054,0.876652
6.981162,0.876212
7.081269,0.875772
7.181377,0.875332
7.281484,0.874892
7.381592,0.874452
7.481699,0.874013
7.581807,0.873573
7.681914,0.873133
7.782022,0.872693
7.882129,0.872253
7.982237,0.871813
8.082344,0.871373
8.182452,0.870934
8.282559,0.870494
8.382667,0.870054
8.482774,0.869614
8.582882,0.869174
8.682989,0.868734
8.783097,0.868294
8.883204,0.867855
8.983312,0.867415
9.083419,0.866975
9.183527,0.866535
9.283634,0.866095
9.383742,0.865655
9.483849,0.865216
9.583957,0.864776
9.684064,0.864336
9.784166,0.863944
9.884205,0.864110
9.984099,0.865586
10.083784,0.868928
10.183290,0.873871
10.282715,0.879557
10.382120,0.885417
10.481518,0.891365
10.581059,0.896023
10.675839,0.896515
10.770832,0.895817
10.866448,0.894116
10.934617,0.898168
10.999841,0.914054
11.062660,0.946046
11.118204,0.991503
11.163251,1.049113
11.194543,1.116050
11.209925,1.188374
11.213356,1.261961
11.214504,1.360319
11.214288,1.455404
11.215244,1.550308
11.217394,1.645535
11.223108,1.745885
11.229720,1.846270
11.235984,1.946640
11.240792,2.046949
11.245014,2.147233
11.236392,2.245978
11.213341,2.342943
11.184605,2.438881
11.154811,2.534463
11.124693,2.629933
11.094561,2.725399
11.064429,2.820865
11.034297,2.916331
11.004165,3.011797
10.974033,3.107263
10.943901,3.202729
10.913769,3.298195
10.883637,3.393661
10.853505,3.489128
10.853505,3.489128
10.853505,3.489128
10.845424,3.587993
10.845403,3.688102
10.845381,3.788210
10.845360,3.888319
10.845338,3.988427
10.845316,4.088536
10.845295,4.188644
10.845273,4.288753
10.845252,4.388861
10.845094,4.488964
10.843967,4.589028
10.841233,4.689030
10.836680,4.788961
10.831090,4.888849
10.824258,4.988692
10.817463,5.088536
10.811595,5.188417
10.807364,5.288363
10.806622,5.382950
10.807175,5.477752
10.807797,5.547089
10.800645,5.615833
10.779985,5.679207
10.745336,5.737831
10.695520,5.791838
10.634018,5.833636
10.564435,5.860307
10.491690,5.875606
10.398016,5.890841
10.304838,5.907267
10.211598,5.924706
10.113336,5.945791
10.015224,5.968372
9.917194,5.991743
9.819164,6.015109
9.721048,6.037612
9.622194,6.052791
9.523142,6.065994
9.424108,6.079415
9.325092,6.093008
9.226138,6.107202
9.130462,6.123027
9.035656,6.139428
8.938050,6.140465
8.844846,6.115230
8.762279,6.065058
8.696968,5.993981
8.644065,5.912825
8.591236,5.831467
8.535394,5.748775
8.479004,5.666121
8.422075,5.583842
8.364949,5.501696
8.308394,5.419162
8.252146,5.336414
8.196605,5.253178
8.142691,5.168822
8.088618,5.084582
8.034256,5.000708
7.997154,4.937145
7.975422,4.865839
7.972324,4.790140
7.981179,4.714962
8.000047,4.618294
8.036336,4.521379
8.076806,4.424885
8.117491,4.328404
8.154309,4.231532
8.176408,4.138261
8.186320,4.113077
8.191230,4.086565
8.189928,4.061239
8.183252,4.038941
8.175310,4.023077
8.165788,4.007825
8.154784,3.993409
8.142522,3.980123
8.129584,3.968415
8.115994,3.958101
8.102434,3.949477
8.087490,3.942467
8.062838,3.936551
8.035732,3.936451
8.008684,3.942823
7.907704,3.964038
7.806484,3.991807
7.705169,4.022256
7.603979,4.049507
7.597463,4.063181
7.594493,4.074783
7.590455,4.075773
7.586561,4.077593
7.583035,4.080219
7.507592,4.134773
7.505612,4.138661
7.440730,4.215191
7.378682,4.294515
7.319919,4.377069
7.252581,4.451181
7.182539,4.522630
7.111933,4.593524
7.041097,4.664192
6.970407,4.735006
6.900354,4.806447
6.834008,4.877239
6.765376,4.949215
6.698604,5.018801
6.619516,5.074709
6.525833,5.108083
6.423699,5.111246
6.333600,5.089885
6.245981,5.061005
6.153373,5.031610
6.059648,5.003333
5.961406,4.978846
5.870801,4.937285
5.795860,4.860680
5.720902,4.784093
5.643195,4.713646
5.626693,4.690762
5.604787,4.673442
5.580387,4.663076
5.555595,4.660550
5.539413,4.661548
5.523551,4.664474
5.508713,4.668980
5.494137,4.675004
5.480373,4.682116
5.467707,4.690816
5.456057,4.700662
5.445375,4.712270
5.376867,4.764848
5.367581,4.790750
5.327017,4.885679
5.291409,4.984372
5.258277,5.084946
5.223589,5.184327
5.185951,5.281458
5.133247,5.367127
5.069015,5.444033
5.005607,5.521562
4.942537,5.599349
4.879819,5.677405
4.818438,5.754742
4.772796,5.812480
4.720372,5.864850
4.659064,5.906920
4.591477,5.934742
4.493732,5.949146
4.395570,5.954878
4.295748,5.961414
4.195892,5.968201
4.096033,5.974943
3.996213,5.982125
3.897273,5.988534
3.797326,5.994764
3.722871,5.986592
3.649421,5.968614
3.582932,5.937170
3.519154,5.900775
3.432222,5.851350
3.358799,5.782453
3.289888,5.707198
3.222010,5.630483
3.156059,5.550990
3.095284,5.463841
3.032096,5.380124
3.015254,5.358440
2.994696,5.341856
2.972716,5.331298
2.955910,5.327258
2.938252,5.325192
2.920056,5.325366
2.901844,5.327732
2.884532,5.332232
2.868032,5.338474
2.853214,5.346984
2.840658,5.359906
2.772789,5.403100
2.765843,5.431180
2.767273,5.461226
2.735060,5.569204
2.709961,5.684036
2.629381,5.745302
2.549366,5.807119
2.477022,5.870739
2.401569,5.934923
2.358173,5.975649
2.314414,6.016020
2.264377,6.050015
2.210226,6.076653
2.154549,6.092108
