x_m,y_m
1.049634,3.430223
1.050008,3.330117
1.050020,3.230008
1.050031,3.129900
1.050043,3.029791
1.050055,2.929683
1.050066,2.829574
1.050078,2.729466
1.050089,2.629357
1.050104,2.529249
1.050425,2.429108
1.052027,2.328837
1.055241,2.228401
1.059578,2.127848
1.065741,2.027107
1.073421,1.926208
1.080983,1.825323
1.088856,1.724401
1.092441,1.629965
1.094620,1.536294
1.095294,1.442753
1.096903,1.344972
1.095776,1.265545
1.107389,1.186676
1.136946,1.111059
1.184906,1.045241
1.249567,0.992804
1.326651,0.958564
1.410444,0.945226
1.495397,0.944666
1.589515,0.945384
1.683074,0.944721
1.776670,0.942512
1.876617,0.935639
1.976524,0.927254
2.076416,0.918310
2.176334,0.910335
2.276289,0.903927
2.376284,0.899070
2.476342,0.896665
2.576432,0.895607
2.676539,0.895125
2.776647,0.894686
2.876754,0.894246
2.976862,0.893806
3.076969,0.893366
3.177077,0.892926
3.277184,0.892486
3.377292,0.892047
3.477399,0.891607
3.577507,0.891167
3.677614,0.890727
3.777722,0.890287
3.877829,0.889847
3.977937,0.889407
4.078044,0.888968
4.178152,0.888528
4.278259,0.888088
4.378367,0.887648
4.478474,0.887208
4.578582,0.886768
4.678689,0.886328
4.778797,0.885889
4.878904,0.885449
4.979012,0.885009
5.079119,0.884569
5.179227,0.884129
5.279334,0.883689
5.379442,0.883249
5.479549,0.882810
5.579657,0.882370
5.679764,0.881930
5.779872,0.881490
5.879979,0.881050
5.980087,0.880610
6.080194,0.880170
6.180302,0.879731
6.280409,0.879291
6.380517,0.878851
6.480624,0.878411
6.580732,0.877971
6.680839,0.877531
6.780947,0.877092
6.881054,0.876652
6.981162,0.876212
7.081269,0.875772
7.181377,0.875332
7.281484,0.874892
7.381592,0.874452
7.481699,0.874013
7.581807,0.873573
7.681914,0.873133
7.782022,0.872693
7.882129,0.872253
7.982237,0.871813
8.082344,0.871373
8.182452,0.870934
8.282559,0.870494
8.382667,0.870054
8.482774,0.869614
8.582882,0.869174
8.682989,0.868734
8.783097,0.868294
8.883204,0.867855
8.983312,0.867415
9.083419,0.866975
9.183527,0.866535
9.283634,0.866095
9.383742,0.865655
9.483849,0.865216
9.583957,0.864776
9.684064,0.864336
9.784165,0.863956
9.884187,0.864273
9.984027,0.866228
10.083607,0.870516
10.182962,0.876804
10.282217,0.884022
10.381446,0.891457
10.480667,0.899002
10.580066,0.904934
10.673514,0.905659
10.767228,0.904897
10.861722,0.902880
10.929194,0.906570
10.993780,0.922008
11.055954,0.953464
11.110886,0.998318
11.155365,1.055261
11.186146,1.121481
11.201088,1.193055
11.204195,1.265836
11.205630,1.363756
11.205360,1.457585
11.206555,1.551188
11.209242,1.645194
11.216385,1.745605
11.224650,1.846059
11.232480,1.946495
11.238490,2.046854
11.243768,2.147182
11.235592,2.245829
11.212904,2.342795
11.184517,2.438851
11.154808,2.534462
11.124693,2.629933
11.094561,2.725399
11.064429,2.820865
11.034297,2.916331
11.004165,3.011797
10.974033,3.107263
10.943901,3.202729
10.913769,3.298195
10.883637,3.393661
10.853505,3.489128
10.853505,3.489128
10.853505,3.489128
10.845424,3.587993
10.845403,3.688102
10.845381,3.788210
10.845360,3.888319
10.845338,3.988427
10.845316,4.088536
10.845295,4.188644
10.845273,4.288753
10.845252,4.388861
10.845060,4.488962
10.843656,4.589016
10.840244,4.688991
10.834558,4.788877
10.827577,4.888711
10.819042,4.988487
10.810554,5.088265
10.803224,5.188089
10.797941,5.287994
10.797019,5.381201
10.797715,5.474676
10.798620,5.543148
10.791843,5.611088
10.771625,5.673720
10.737496,5.731623
10.688312,5.784906
10.627515,5.826040
10.558692,5.852121
10.486793,5.866943
10.394373,5.881792
10.302574,5.898129
10.210696,5.915732
10.112542,5.937893
10.014575,5.961924
9.916710,5.986943
9.818846,6.011956
9.720874,6.035889
9.621980,6.050668
9.522838,6.062976
9.423718,6.075557
9.324621,6.088353
9.225601,6.101900
9.130679,6.117487
9.036619,6.133831
8.939743,6.134991
8.847250,6.109968
8.765337,6.060148
8.700596,5.989542
8.648140,5.908997
8.595613,5.828367
8.539321,5.746069
8.482343,5.663819
8.424692,5.582039
8.366794,5.500424
8.309610,5.418323
8.252810,5.335956
8.196894,5.252979
8.143012,5.168601
8.088930,5.084369
8.034487,5.000594
7.997252,4.937108
7.975912,4.865712
7.974118,4.789872
7.984670,4.714815
8.006523,4.618947
8.050153,4.522771
8.099008,4.427120
8.148132,4.331486
8.192423,4.235363
8.220015,4.142222
8.232405,4.110741
8.238543,4.077601
8.236915,4.045944
8.228570,4.018072
8.218642,3.998241
8.206740,3.979176
8.192985,3.961157
8.177657,3.944549
8.161485,3.929914
8.144497,3.917022
8.127547,3.906242
8.108867,3.897479
8.078052,3.890084
8.044170,3.889959
8.010360,3.897924
7.909140,3.925508
7.807619,3.961284
7.705979,4.000411
7.604496,4.035540
7.596352,4.052632
7.592639,4.067135
7.587591,4.068372
7.582724,4.070647
7.578316,4.073930
7.503114,4.128902
7.500638,4.133762
7.436493,4.211018
7.375891,4.291766
7.319394,4.376553
7.252179,4.450786
7.181584,4.521691
7.110285,4.591902
7.038697,4.661830
6.967292,4.731941
6.896683,4.802836
6.830708,4.872919
6.761875,4.944483
6.695668,5.013521
6.617260,5.069048
6.524348,5.102204
6.423044,5.105433
6.333655,5.084380
6.246679,5.055946
6.154615,5.027257
6.061154,4.999966
5.962047,4.977412
5.872486,4.933516
5.802505,4.845816
5.732503,4.758137
5.659065,4.678134
5.638437,4.649528
5.611055,4.627878
5.580555,4.614921
5.549565,4.611764
5.529337,4.613011
5.509510,4.616669
5.490962,4.622301
5.472742,4.629831
5.455537,4.638721
5.439704,4.649596
5.425142,4.661903
5.411790,4.676414
5.344438,4.731925
5.332831,4.764302
5.297611,4.863301
5.268585,4.967006
5.242654,5.073062
5.214779,5.177626
5.183216,5.279378
5.132820,5.366803
5.068015,5.443273
5.004239,5.520522
4.940887,5.598095
4.877974,5.676002
4.816731,5.753012
4.771227,5.810522
4.718974,5.862683
4.657860,5.904554
4.590501,5.932223
4.493102,5.946496
4.395316,5.952187
4.295521,5.958880
4.195685,5.965887
4.095844,5.972836
3.996053,5.980336
3.897361,5.986871
3.797404,5.993410
3.723064,5.985411
3.649685,5.967654
3.583202,5.936475
3.519363,5.900367
3.432245,5.851318
3.362013,5.777928
3.297421,5.696591
3.234120,5.613429
3.173126,5.526954
3.117153,5.433047
3.057805,5.343917
3.036752,5.316812
3.011055,5.296082
2.983580,5.282884
2.962572,5.277834
2.940500,5.275252
2.917755,5.275469
2.894990,5.278427
2.873350,5.284052
2.852725,5.291855
2.834202,5.302492
2.818507,5.318644
2.752289,5.367440
2.743606,5.402540
2.745394,5.440098
2.723147,5.557702
2.709794,5.683874
2.627088,5.743089
2.545089,5.802992
2.472678,5.865149
2.396382,5.928011
2.353412,5.968051
2.310174,6.007839
2.260744,6.041314
2.207270,6.067533
2.152301,6.082705
