center_x_m,center_y_m,inner_x_m,inner_y_m,outer_x_m,outer_y_m
2.131039,5.553146,2.071286,5.102444,2.190792,6.003848
2.081065,5.55258,2.071286,5.102444,2.090843,6.002717
2.031091,5.552014,2.071286,5.102444,1.990895,6.001587
1.931044,5.550882,1.971142,5.10131,1.890946,6.000456
1.830998,5.549749,1.870999,5.100175,1.790998,5.999325
1.781024,5.549183,1.870999,5.100175,1.691049,5.998194
1.73105,5.548617,1.870999,5.100175,1.5911,5.997064
1.681076,5.548052,1.870999,5.100175,1.491152,5.995933
1.631102,5.547486,1.870999,5.100175,1.391203,5.994802
1.578137,5.546886,1.870999,5.100175,1.293056,5.98173
1.519378,5.546221,1.870999,5.100175,1.197176,5.954948
1.450686,5.545443,1.870999,5.100175,1.110964,5.905336
1.375843,5.538617,1.870999,5.100175,1.037794,5.837946
1.376677,5.464761,1.870999,5.100175,0.981386,5.756307
1.377405,5.400328,1.870999,5.100175,0.94415,5.66379
1.378048,5.343437,1.870999,5.100175,0.928255,5.5654
1.378643,5.290728,1.870999,5.100175,0.926644,5.465661
1.379232,5.238618,1.870999,5.100175,0.927773,5.365713
1.380202,5.152755,1.831507,5.039745,0.928902,5.265764
1.380766,5.102781,1.831507,5.039745,0.93003,5.165816
1.381331,5.052806,1.831507,5.039745,0.931159,5.065867
1.381895,5.002831,1.831507,5.039745,0.932288,4.965918
1.383025,4.902785,1.832638,4.939601,0.933417,4.86597
1.384155,4.802739,1.83377,4.839457,0.934545,4.766021
1.385285,4.702693,1.834901,4.739313,0.935674,4.666073
1.386415,4.602647,1.836032,4.639169,0.936803,4.566124
1.387545,4.5026,1.837163,4.539026,0.937932,4.466175
1.388676,4.402554,1.838294,4.438882,0.93906,4.366227
1.389806,4.302508,1.839425,4.338738,0.940189,4.266278
1.390936,4.202462,1.840556,4.238594,0.941318,4.16633
1.392066,4.102416,1.841687,4.13845,0.942447,4.066381
1.393196,4.002369,1.842818,4.038306,0.943575,3.966432
1.394326,3.902323,1.843949,3.938162,0.944704,3.866484
1.395456,3.802277,1.84508,3.838019,0.945833,3.766535
1.396586,3.702231,1.846211,3.737875,0.946962,3.666587
1.397716,3.602184,1.847342,3.637731,0.94809,3.566638
1.398846,3.502138,1.848473,3.537587,0.949219,3.466689
1.399976,3.402105,1.849604,3.437443,0.950004,3.366739
