time_sec,raw_x,raw_y,raw_yaw,output_x,output_y,output_yaw,raw_waypoint_error_m,corrected_waypoint_error_m,lateral_only_x,lateral_only_y,lateral_only_yaw,lateral_only_waypoint_error_m,p_x,p_y,p_yaw,lag_position_m,lag_yaw_rad
1.759999999999991,-0.001185481796076077,0.048064068000253056,-0.05571448948900847,-0.00018177239999746892,0.06783251081528431,-0.004898253100042215,0.04615220861341164,0.06591186644365649,-0.0001711919179124192,0.06785788149471725,-0.05572911760276046,0.06593715052935036,0.002511793660880118,0.004064558052432718,0.003217304926053278,0.0,0.0
1.799999999999983,-0.0008358477057940118,0.04673136192758405,-0.05533340414431676,0.00023510432293936948,0.06651928453200726,-0.004517167755350506,0.04481671235450303,0.06459530429774396,0.00017842267735621004,0.06652517030770358,-0.05534803225806875,0.06460164931428253,0.002612613114884406,0.004261741932203993,0.0032813049276532655,0.0,0.0
1.8199999999999932,-0.0008641363913683624,0.04668253067132784,-0.05533339392552606,0.00020933250714019974,0.06646907940448528,-0.0045171575365598035,0.04476811199686279,0.06454530971343282,0.00015013327747571498,0.0664763394652627,-0.05534802203927805,0.06455304937623389,0.0026630243307663817,0.00433660912085883,0.0033133049280532818,0.0,0.0
1.8599999999999852,-0.0009209912140364581,0.046584091488410154,-0.055333233728604984,0.00015755123265853992,0.06636787938863954,-0.004516997339638728,0.04467013688558022,0.06444453273617168,9.327701483413688e-05,0.06637790111403435,-0.055347861842356974,0.06445507510828492,0.0027663921967843695,0.004540747373622902,0.003377304929653269,0.0,0.0
1.9000000000000057,-0.0006510487604660852,0.047342857424316924,-0.05527121369978616,0.00038860418958138024,0.067139377415098,-0.0044549773108199025,0.045426689871966394,0.06521413261443612,0.0003632305676900496,0.06713666310111102,-0.055285841813538135,0.06521162405600536,0.00286719798592815,0.004737931353159469,0.003441304931253302,0.0,0.0
1.9199999999999875,-0.0006257737963170621,0.047309409978814616,-0.055271168259106496,0.0004155454689936823,0.06710725697165472,-0.004454931870140239,0.04539303865850345,0.06518179485308831,0.00038850504256333093,0.06710321528588725,-0.05528579637285848,0.06517797247679877,0.002917608871213445,0.004812798221933595,0.0034733049316532727,0.0,0.0
1.960000000000008,-0.0005735651855370992,0.04724206496042573,-0.05527127042760238,0.0004711074330979021,0.06704265079016831,-0.004455034038636125,0.045325272674496105,0.06511674043534076,0.00044071266820711844,0.06703586950379208,-0.055285898541354364,0.06511020573709532,0.0030209760125031473,0.005016935320420353,0.0035373049332533056,0.0,0.0
2.0,-0.0018530044226323123,0.04759454031087063,-0.055264882909482616,-0.0008245839809083542,0.06732968283325845,-0.004448646520516359,0.04568810696589758,0.06541426530155653,-0.0008387214127016854,0.06738836356998196,-0.0552795110232346,0.06547305870183358,0.0031217866056005563,0.0052141192353921005,0.003601304934853293,0.0,0.0
2.019999999999982,-0.002053254279695445,0.04758075090721294,-0.05526493028832658,-0.0010238749179594389,0.06730573966478932,-0.004448693899360325,0.045675941144374795,0.06539193827623119,-0.0010389714714563586,0.06737457709560343,-0.055279558402078564,0.06546089581112861,0.0031721974098457752,0.0052889864022206785,0.0036333049352532637,0.0,0.0
2.0600000000000023,-0.0024603478620798588,0.04755335006214594,-0.05526495726132774,-0.0014290511879921,0.0672576961289975,-0.004448720872361484,0.04565184090446033,0.06534718048289699,-0.0014460654546198954,0.0673471822055506,-0.05527958537507972,0.0654368015292812,0.0032755643754742787,0.005493121236338356,0.0036973049368532965,0.0,0.0
2.0999999999999943,-0.000781245838137165,0.047354453041683765,-0.055164413801894956,0.00025798618697178775,0.06714434478567888,-0.004348177412928701,0.04543934042338469,0.06522015854862309,0.00023303365965490967,0.0671482606230143,-0.05517904191564694,0.0652242765105225,0.0033763769686019737,0.005690309251736005,0.003761304938453284,0.0,8.673617379884035e-19
2.1200000000000045,-0.0006339806038780968,0.04731989425424307,-0.05516462682339939,0.00040681671317760004,0.06711731085366648,-0.004348390434433136,0.04540358910996047,0.06519191915592915,0.00038029838836834806,0.0671136996813647,-0.05517925493715139,0.06518852304705777,0.003426787801840988,0.005765180247193349,0.0037933049388533,0.0,0.0
2.1599999999999966,-0.00033309290979505803,0.04725021120217113,-0.05516436442154272,0.0007108555078776459,0.06706300115366719,-0.004348128032576462,0.04533146949588116,0.06513514684759598,0.0006811850630875822,0.06704401222788078,-0.05517899253529471,0.06511639903997364,0.0035301547844994296,0.005969335006158441,0.0038573049404532875,0.0,0.0
2.1999999999999886,-0.0015643827718534265,0.04776900794399031,-0.05491680156219969,-0.000545196875635894,0.06751858560643074,-0.004100565173233435,0.04586022943925057,0.0656008972915539,-0.0005500972098212963,0.06756282698109262,-0.05493142967595168,0.06564517693263006,0.0036309645729117788,0.006166514235662761,0.003921304942053274,0.0,0.0
2.219999999999999,-0.0016729022862377323,0.047759511918382326,-0.05491682611754723,-0.0006530939611197955,0.06750358965869034,-0.004100589728580975,0.045851613332644744,0.06558677639837993,-0.0006586168631029343,0.06755333254292145,-0.05493145423129922,0.0656365624145347,0.0036813752424017664,0.006241379749224415,0.003953304942453291,0.0,0.0
2.259999999999991,-0.0018932154158785351,0.047740735045678745,-0.05491688654121284,-0.0006887811051179581,0.07066838717749868,-0.003183099989951367,0.045834622829165804,0.06875175921560119,-0.0006739901224761741,0.07072798957753117,-0.054926612145228294,0.06881123976907881,0.0009860043712438186,0.001112271420101382,0.0020176183633210725,0.0027392461357759607,0.0
2.299999999999983,9.270421737618342e-05,0.04805081376735636,-0.05497809572048019,0.0014354298141161085,0.07381548856843359,-0.0032443091692187097,0.04612859445408376,0.07188153939009866,0.0014843100300040216,0.0737240801166249,-0.05498782132449564,0.07178973774153184,0.001086791107684102,0.001301984028418103,0.00208161836492106,0.0,4.336808689942018e-19
2.319999999999993,0.00035521471408635034,0.04803106231499291,-0.054977992823119326,0.0016986104613189942,0.07380933814638677,-0.003244206271857849,0.04610671586657394,0.07187325595418997,0.001746820334606969,0.07370432611118925,-0.05498771842713478,0.07176785660259075,0.0011372015746999003,0.001376853161535683,0.002113618365321076,0.0,0.0
2.359999999999985,0.0008905535567028337,0.04799124948482165,-0.054978005007614954,0.0022352918271991134,0.0737972613348352,-0.003244218456353477,0.04606256514476143,0.07185682945801303,0.0022821587899943133,0.07366450807452628,-0.054987730611630405,0.07172370067759631,0.0012405673728153352,0.0015809961975236403,0.0021776183669210635,0.0,0.0
2.3799999999999955,-0.00021709277497513834,0.048936149351862704,-0.054151858833208166,0.0010802659629052507,0.07468361984448357,-0.0024180722819466894,0.047016412020688646,0.07275252093537861,0.0011745216480906668,0.07460941871405226,-0.05416158443722362,0.07267755825116676,0.001290570277106768,0.0016547156287305693,0.00220961836732108,0.0,0.0
2.4199999999999875,-0.00023609501902119144,0.04896801308791438,-0.0541518939859098,0.0010596414453338527,0.07471445833064784,-0.002418107434648321,0.04704842873307041,0.07278352558092292,0.0011555197139395917,0.07464128263491072,-0.05416161958992525,0.07270957514583722,0.0013922118761032598,0.0018541614808588677,0.002273618368921067,0.0,0.0
2.460000000000008,-0.00025529191076533055,0.04900083079854414,-0.054151680339832975,0.0010387732097766696,0.07474623944970216,-0.002417893788571498,0.04708140096641283,0.07281547480385199,0.0011363231413684188,0.0746741005322403,-0.054161405943848426,0.07274254756328632,0.0014955773843725382,0.002058276400908074,0.0023376183705211,0.0,0.0
2.5,-0.000528974763269298,0.04849907651631681,-0.054139111450965505,0.0007914025876039079,0.07423100412601595,-0.0024053248997040278,0.0465818815086823,0.07230226147321855,0.0008626354090139328,0.07417234891176774,-0.054148837054980956,0.07224303080677677,0.001596386002404651,0.002255438251286777,0.0024016183721210873,0.0,0.0
2.519999999999982,-0.0005814152357672778,0.04850630543465263,-0.05413933612540233,0.0007386584623725654,0.07423551163860027,-0.0024055495741408545,0.04658953524682596,0.07230719635627314,0.0008101950068240303,0.07417957834011848,-0.05414906172941778,0.072250685054349,0.0016467963744316945,0.002330299524828912,0.002433618372521058,0.0,4.336808689942018e-19
2.5600000000000023,-0.0006879741388160386,0.04852128998204854,-0.05413914018162292,0.0006314672621998017,0.07424496590140273,-0.002405353630361444,0.046605383017257224,0.07231751914887886,0.0007036362495140834,0.07419456392386338,-0.054148865785638385,0.0722665338599137,0.00175016173750323,0.0025344141327589137,0.002497618374121091,0.0,0.0
2.5999999999999943,-0.0015315221703843878,0.04907446519560146,-0.05419722451765673,-0.000239557276337215,0.07475378055500316,-0.0024634379663952557,0.04716537745399583,0.07283337719428805,-0.00013990640205129308,0.07474774734140426,-0.054206950121672204,0.0728265364567632,0.001850974676451748,0.002731577409532845,0.0025616183757210783,0.0,0.0
