time_sec,raw_x,raw_y,raw_yaw,output_x,output_y,output_yaw,raw_waypoint_error_m,corrected_waypoint_error_m,lateral_only_x,lateral_only_y,lateral_only_yaw,lateral_only_waypoint_error_m,truth_age_sec,raw_true_error_m,corrected_true_error_m,raw_true_yaw_error_rad,corrected_true_yaw_error_rad,bias_removed_true_error_m,lateral_disabled_true_error_m,p_x,p_y,p_yaw,lag_position_m,lag_yaw_rad
0.04999999999999716,-0.0022085832064508747,0.0035527124085897033,0.0007994421932377981,-0.0022085832064508747,0.0035527124085897033,0.0007994421932377981,0.003673067402023629,0.003673067402023629,-0.0022085832064508747,0.0035527124085897033,0.0007994421932377981,0.003673067402023629,nan,nan,nan,nan,nan,nan,nan,0.0010000032152933215,0.0010239229706982388,1.1748963832202524,0.0,0.0
0.0899999999999963,-0.002328211542704828,0.0034787388741654487,0.0007991961561550909,-0.002328211542704828,0.0034787388741654487,0.0007991961561550909,0.003600219469639645,0.003600219469639645,-0.002328211542704828,0.0034787388741654487,0.0007991961561550909,0.003600219469639645,0.03999999999999915,0.003967085911101292,0.003967085911101292,0.0012230909756405506,0.0012230909756405506,0.003967085911101292,0.003967085911101292,0.0011025083517279034,0.0012257444838150164,1.1749603832218523,0.0,0.0
0.14999999999999858,-0.003333167801033626,0.005469512345863335,0.000546724873383031,-0.0033331678010336263,0.005469512345863335,0.000546724873383031,0.0056003337680167265,0.0056003337680167265,-0.0033331678010336263,0.005469512345863335,0.000546724873383031,0.0056003337680167265,0.0799999999999983,0.0042338684168782195,0.0042338684168782195,0.0009706196928684907,0.0009706196928684907,0.0042338684168782195,0.0042338684168782195,0.0012584713080345726,0.00159609594206913,1.1750563832254524,0.0,0.0
0.18999999999999773,-0.003737947372348139,0.005486674164467603,0.0005467845828959206,-0.0037379473723481394,0.005486674164467603,0.0005467845828959206,0.005621292450608204,0.005621292450608204,-0.0037379473723481394,0.005486674164467603,0.0005467845828959206,0.005621292450608204,0.10000000000000142,nan,nan,nan,nan,nan,nan,0.0013610398219833764,0.0017992291598319468,1.1751203832270523,0.0,0.0
0.22999999999999687,-0.0023877063559151635,0.005232221757858334,0.000607022545088931,-0.002387706355915164,0.005232221757858334,0.000607022545088931,0.005354183357096314,0.005354183357096314,-0.002387706355915164,0.005232221757858334,0.000607022545088931,0.005354183357096314,0.11999999999999744,nan,nan,nan,nan,nan,nan,0.001459981341765265,0.001991097985763607,1.1751843832286522,0.0,0.0
0.39000000000000057,-0.00012066720701860529,0.004738187922670498,0.0005337250758197243,-0.00012066720701860597,0.004738187922670498,0.0005337250758197243,0.004838902030509869,0.004838902030509869,-0.00012066720701860597,0.004738187922670498,0.0005337250758197243,0.004838902030509869,0.259999999999998,nan,nan,nan,nan,nan,nan,0.001898238066473268,0.004023890441328233,1.1754403832542522,0.0,0.0
0.4299999999999997,0.000468196259645768,0.0047199714581974,0.0005336586137705268,0.0004681962596457674,0.0047199714581974,0.0005336586137705268,0.004815161683653834,0.004815161683653834,0.0004681962596457674,0.0047199714581974,0.0005336586137705268,0.004815161683653834,0.28000000000000114,nan,nan,nan,nan,nan,nan,0.0020024477692138502,0.004233547037744861,1.175504383255852,0.0,0.0
0.45000000000000284,-0.0004832870838502123,0.0038955187987622765,0.00030477387620653223,-0.0004832870838502129,0.0038955187987622765,0.00030477387620653223,0.003999672073061254,0.003999672073061254,-0.0004832870838502129,0.0038955187987622765,0.00030477387620653223,0.003999672073061254,0.28000000000000114,nan,nan,nan,nan,nan,nan,0.002051258779573815,0.004303155695780751,1.175536383256252,0.0,0.0
0.5899999999999963,-0.001135167192678483,0.004786201005107541,0.00031838821315055554,-0.0011351671926784837,0.004786201005107541,0.00031838821315055554,0.00489643098195808,0.00489643098195808,-0.0011351671926784837,0.004786201005107541,0.00031838821315055554,0.00489643098195808,0.3999999999999986,nan,nan,nan,nan,nan,nan,0.0024333623400318123,0.005897999057231708,1.1757603832758519,0.0,0.0
0.6300000000000026,-0.0024497885351009397,0.005060405345470703,0.00027157339437344774,-0.0024497885351009406,0.005060405345470703,0.00027157339437344763,0.005182956958124125,0.005182956958124125,-0.0024497885351009406,0.005060405345470703,0.00027157339437344763,0.005182956958124125,0.4200000000000017,nan,nan,nan,nan,nan,nan,0.0025342220183675306,0.006091966640348507,1.175824383277452,0.0,5.421010862427522e-20
0.6499999999999986,-0.002758139765987865,0.005060661939308254,0.00027158260638771026,-0.0027581397659878657,0.005060661939308254,0.0002715826063877102,0.005186106474673653,0.005186106474673653,-0.0027581397659878657,0.005060661939308254,0.0002715826063877102,0.005186106474673653,0.4200000000000017,nan,nan,nan,nan,nan,nan,0.0025844254540402472,0.006166623978720893,1.175856383277852,0.0,0.0
0.7899999999999991,-0.003948973732803709,0.0036952518340105135,0.000767444144490259,-0.00394897373280371,0.003695251834010513,0.0007674441444902587,0.0038319288006797235,0.0038319288006797235,-0.00394897373280371,0.003695251834010513,0.0007674441444902587,0.0038319288006797235,0.5399999999999991,nan,nan,nan,nan,nan,nan,0.002962427332178415,0.007766731207145035,1.176080383297452,0.0,1.0842021724855044e-19
