time_sec,raw_x,raw_y,raw_yaw,output_x,output_y,output_yaw,raw_waypoint_error_m,corrected_waypoint_error_m,p_x,p_y,p_yaw,lag_position_m,lag_yaw_rad
428.91999999999996,-1.600568104284977,2.683738212437566,0.44329138903599663,-1.587384613211842,2.56198815551705,0.4023941515542173,0.04716714587944267,0.07476231364704829,0.005720068157998508,0.006142717513546462,0.0014156963546385587,0.09135283200344438,0.013640913260143552
428.96000000000004,-1.597839058515599,2.6783320080741024,0.43766788501414844,-1.5825677217661391,2.554261632978172,0.3999706475323753,0.041721696801360994,0.08255829820816334,0.005559393488475584,0.006112099674648539,0.001402634511373633,0.08818295155604555,0.010440913260137297
429.0,-1.5733371747691949,2.6820829728531055,0.4349102059312692,-1.5556265852438864,2.5548775575054434,0.4004129684494932,0.045114748602460404,0.08233554470916993,0.005393671692246643,0.0060669542752961395,0.0014100526681087382,0.08478311089400414,0.0072409132601402035
429.02,-1.5674245850843058,2.684050543518633,0.43158160296952897,-1.548491713291169,2.5555358650953814,0.3986843654877515,0.046995837597939454,0.08178141406073408,0.005308519814705601,0.006022228366337571,0.001421441746076277,0.08314392423845696,0.005640913260141655
429.05999999999995,-1.5556612514246742,2.6878793303699617,0.4237915244592063,-1.534292006230819,2.5567683135864647,0.39409428697742593,0.050652574839084384,0.08075628856573783,0.005162457524792477,0.006022177050364954,0.0014595799028113263,0.07988353232875389,0.0024409132601445616
429.1,-1.543977627020068,2.6915550128081054,0.4156843155308896,-1.5201871675382945,2.5578885405376526,0.38842799130925376,0.05415738702571706,0.07984198841354201,0.005029873313217265,0.006042764767344181,0.0015176218468679005,0.07665778814890026,0.0
429.12,-1.5381660404999646,2.6933352922538947,0.41165539728010536,-1.51317060956109,2.5584063186610893,0.38439907305846954,0.05585267850483686,0.07942664591965268,0.004960562603419241,0.006019646057363559,0.0015496218472678715,0.07505778814890157,0.0
429.15999999999997,-1.5336073490007076,2.688841575530639,0.4032411592403062,-1.5064188539497554,2.551583118856499,0.37598483501867036,0.051292923066114396,0.08634763604249288,0.004837706191697643,0.006042463982518705,0.0016136218488678133,0.07185778814890466,0.0
429.20000000000005,-1.507860153806021,2.692745269088839,0.3992462558757541,-1.4782576105032645,2.552576761056375,0.37198993165411826,0.054820516708775816,0.08576500799438737,0.004724351036887942,0.006080901598585308,0.001677621850467937,0.06865778814889864,0.0
429.22,-1.501496191942061,2.6943752853281544,0.395144306369394,-1.4706929774668958,2.552929277928326,0.3678879821477582,0.056357501119152005,0.08552290627096311,0.004666292933455921,0.006066687597551641,0.001709621850867908,0.06705778814889994,0.0
