time_sec,valid,confidence,point_count,span_m
0.009999999999990905,1.0,0.22105263157894733,14.0,0.6
0.21000000000000796,0.0,0.0,0.0,0.0
0.4099999999999966,1.0,0.18648648648648647,12.0,0.6
0.6049999999999898,0.0,0.0,0.0,0.0
0.8050000000000068,0.0,0.0,0.0,0.0
1.0,1.0,0.36000000000000004,18.0,0.76
1.1999999999999886,0.0,0.0,0.0,0.0
1.4000000000000057,1.0,0.18157894736842103,12.0,0.6
1.5949999999999989,1.0,0.18648648648648647,12.0,0.6
1.7949999999999875,1.0,0.18157894736842103,12.0,0.6
1.990000000000009,0.0,0.0,0.0,0.0
2.1899999999999977,1.0,0.26249999999999996,15.0,0.6
2.3899999999999864,1.0,0.18157894736842103,12.0,0.6
2.585000000000008,1.0,0.2596153846153846,15.0,0.6
2.7849999999999966,1.0,0.18157894736842103,12.0,0.6
2.9799999999999898,1.0,0.18157894736842103,12.0,0.6
3.180000000000007,1.0,0.20833333333333337,13.0,0.64
3.3799999999999955,1.0,0.18648648648648647,12.0,0.6
3.5749999999999886,1.0,0.26644736842105265,15.0,0.6
3.7750000000000057,1.0,0.2394736842105263,14.0,0.56
3.9749999999999943,1.0,0.18157894736842103,12.0,0.6
4.1699999999999875,1.0,0.18157894736842103,12.0,0.6
4.3700000000000045,1.0,0.2596153846153846,15.0,0.6
4.564999999999998,1.0,0.2394736842105263,14.0,0.56
4.764999999999986,1.0,0.18157894736842103,12.0,0.6
4.965000000000003,0.0,0.0,0.0,0.0
5.159999999999997,1.0,0.26249999999999996,15.0,0.6
5.359999999999985,1.0,0.18648648648648647,12.0,0.6
5.555000000000007,1.0,0.2596153846153846,15.0,0.6
5.7549999999999955,1.0,0.18157894736842103,12.0,0.6
5.954999999999984,1.0,0.26644736842105265,15.0,0.6
6.150000000000006,1.0,0.227027027027027,14.0,0.6
6.349999999999994,1.0,0.18157894736842103,12.0,0.6
6.5449999999999875,1.0,0.29,16.0,0.64
6.7450000000000045,1.0,0.18157894736842103,12.0,0.6
6.939999999999998,1.0,0.18157894736842103,12.0,0.6
7.139999999999986,1.0,0.18157894736842103,12.0,0.6
7.340000000000003,1.0,0.18157894736842103,12.0,0.6
7.534999999999997,1.0,0.18157894736842103,12.0,0.6
7.734999999999985,0.0,0.0,0.0,0.0
7.930000000000007,1.0,0.2596153846153846,15.0,0.6
8.129999999999995,1.0,0.26644736842105265,15.0,0.6
8.329999999999984,1.0,0.26644736842105265,15.0,0.6
8.525000000000006,0.0,0.0,0.0,0.0
8.724999999999994,1.0,0.2596153846153846,15.0,0.6
8.919999999999987,1.0,0.22105263157894733,14.0,0.6
9.120000000000005,1.0,0.18648648648648647,12.0,0.6
9.319999999999993,1.0,0.18157894736842103,12.0,0.6
9.514999999999986,1.0,0.2394736842105263,14.0,0.56
9.715000000000003,1.0,0.18157894736842103,12.0,0.6
9.909999999999997,1.0,0.18648648648648647,12.0,0.6
10.109999999999985,1.0,0.18648648648648647,12.0,0.6
10.310000000000002,1.0,0.2596153846153846,15.0,0.6
10.504999999999995,1.0,0.18648648648648647,12.0,0.6
10.704999999999984,1.0,0.18157894736842103,12.0,0.6
10.900000000000006,1.0,0.18157894736842103,12.0,0.6
11.099999999999994,1.0,0.18157894736842103,12.0,0.6
11.299999999999983,0.0,0.0,0.0,0.0
11.495000000000005,1.0,0.2596153846153846,15.0,0.6
11.694999999999993,1.0,0.18157894736842103,12.0,0.6
11.889999999999986,1.0,0.2596153846153846,15.0,0.6
