time_sec,success,candidate_count,match_count,keep_ratio,mean_match_distance_m,max_match_distance_m,mean_tangent_angle_deg,lateral_m,yaw_correction_rad,rms_error_m,measured_x,measured_y,measured_yaw,innovation_x,innovation_y,innovation_yaw,gain_x,gain_y,gain_yaw
107.15,1.0,59.0,18.0,0.3050847457627119,0.19431923438816678,0.34743706381195066,11.584869596295281,0.06325371764930056,-0.12,0.21000388101004927,-0.9163477843468845,7.059476281081732,-0.24080158470156748,0.029162539711830138,0.07533431687902592,-0.0009821746152606226,0.22474227847437983,0.3872388211472002,0.4490509904604744
107.33000000000001,0.0,56.0,17.0,0.30357142857142855,0.31033001517726094,0.3426008203381135,7.5904132443241545,nan,nan,nan,nan,nan,nan,0.029162539711830138,0.07533431687902592,-0.0009821746152606226,0.22474227847437983,0.3872388211472002,0.4490509904604744
107.55000000000001,0.0,32.0,5.0,0.15625,0.32372949506892323,0.34843919175951854,20.93074740357289,nan,nan,nan,nan,nan,nan,0.029162539711830138,0.07533431687902592,-0.0009821746152606226,0.22474227847437983,0.3872388211472002,0.4490509904604744
107.89000000000001,0.0,23.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029162539711830138,0.07533431687902592,-0.0009821746152606226,0.22474227847437983,0.3872388211472002,0.4490509904604744
108.13,0.0,23.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029162539711830138,0.07533431687902592,-0.0009821746152606226,0.22474227847437983,0.3872388211472002,0.4490509904604744
108.15,0.0,17.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029162539711830138,0.07533431687902592,-0.0009821746152606226,0.22474227847437983,0.3872388211472002,0.4490509904604744
108.69,1.0,29.0,29.0,1.0,0.08995833612225033,0.2506905020377885,5.047726117960731,-0.2,0.12,0.10308112421515095,-0.3043232622331741,6.646592375769211,-0.5640896067344743,-0.108983502078733,-0.1891625723724797,-0.0018799911026718963,0.7394693938290732,0.8970744012579025,0.6452765159570943
108.75,1.0,44.0,44.0,1.0,0.18553649321484506,0.27636349903097523,7.52531474531084,-0.2,0.12,0.18629256479752257,-0.2927328770205897,6.6301639219474575,-0.6142734099901439,-0.027407595024499853,-0.00843589185609872,0.004713907687622587,0.22424120502099462,0.26869273139751165,0.43246936048095236
108.93,1.0,35.0,31.0,0.8857142857142857,0.12142339538035468,0.18994915208152452,2.5990258097140053,-0.2,0.06836184827627073,0.11943883743500577,-0.2609291139708989,6.5814882651284465,-0.7716988244921521,-0.04508613146763188,0.014760301748501625,0.002786356957021896,0.4564739709030616,0.5048795018676885,0.36095728534961946
109.23000000000002,1.0,38.0,37.0,0.9736842105263158,0.08884710233274894,0.2086975295813863,3.9958518646245995,-0.2,0.12,0.09206373294580063,-0.22255673537168447,6.49165391370742,-1.0396308830413137,-0.05858880209218373,0.053542031117316036,0.001999559983809407,0.6512379729065484,0.6063869590119132,0.38396649704689173
109.39000000000001,1.0,31.0,31.0,1.0,0.07515568043570794,0.09841587365874568,2.5609321150142432,-0.2,0.05017071556845355,0.07354323110981532,-0.21084537880037055,6.436404153668136,-1.1650611309234045,-0.03760515020409644,0.04998622906479966,0.001666277693669116,0.6772635963867001,0.5671015914017556,0.3340102470896547
109.55000000000001,1.0,33.0,33.0,1.0,0.08000186245661549,0.0956735345261767,2.0515093569695972,-0.2,-0.004583220126418357,0.0773455336598404,-0.1991389404502831,6.379831632782891,-1.2637264380221374,-0.023106661033084175,0.04329496820008849,0.001463310162609588,0.6427382943445392,0.4642664722928971,0.3237913543747811
109.73000000000002,1.0,32.0,32.0,1.0,0.09582207954792778,0.1197254760145464,1.8703634411568315,-0.2,-0.022691475723124264,0.09382691927157458,-0.1910529872266312,6.310645584097365,-1.3442701233886218,-0.015856303654327886,0.040579120736123464,0.0011838546166267339,0.5913005594235353,0.3563767281619491,0.32193050833107734
109.99000000000001,1.0,38.0,38.0,1.0,0.0861770125942936,0.11118164371897793,2.160058651531705,-0.2,-0.041775368780141646,0.08422296848350323,-0.1706671408230861,6.182966444067117,-1.3772520762479874,-0.010611052559987955,0.033708902381205164,0.0009354228175812994,0.7113396037790616,0.45463165337652345,0.3504520429675646
110.13,1.0,29.0,29.0,1.0,0.10268116273221618,0.12084000658564924,1.8162591595041073,-0.2,-0.04031334509320637,0.10057133273666814,-0.15931429118876644,6.112724296209,-1.3587277923324705,-0.004230053208144624,0.015375386959155968,0.0007153725324275939,0.5201544165703093,0.300956571627814,0.2977549589439323
110.33000000000001,1.0,30.0,30.0,1.0,0.09456725810703318,0.11959613963808485,1.9818290110757455,-0.2,-0.04681891457712855,0.09195228573734364,-0.1299290791177174,6.00199684960475,-1.303333961485214,-8.708783220032212e-05,0.0002024229520181109,0.0005271357529379461,0.6283137010891158,0.3851186098155924,0.3174532226547241
110.53,1.0,32.0,32.0,1.0,0.10344998743821457,0.11667909167812127,1.5266818182978126,-0.2,-0.046285247914570365,0.10108664463888667,-0.08178127602276944,5.89120887739284,-1.2284501760972608,0.004478651962881303,-0.014138400706910303,0.0003602893126533057,0.5894557507722822,0.3680928233914644,0.3360426227406831
110.73000000000002,1.0,27.0,27.0,1.0,0.09713269639694527,0.11869115032015866,2.2694149299256106,-0.2,-0.041158837738496636,0.09571552372322872,-0.037668181769718784,5.7760302720601056,-1.1652134817670428,0.007527505934168281,-0.021029184682216595,0.0002589145394855663,0.5733720373860677,0.37369189990282065,0.2981571431674647
110.93,1.0,26.0,26.0,1.0,0.08695849998406704,0.10486761209721004,2.2096067041616294,-0.2,-0.04868790495289945,0.0847664593331168,0.013633582951482398,5.666992337884604,-1.118385938025365,0.008972693162377398,-0.022340973194665992,0.00019592565698611788,0.6188360168975138,0.43875579342417576,0.2972659049286783
111.13,1.0,37.0,30.0,0.8108108108108109,0.10261661978365784,0.11694688997109663,2.3903133056736885,-0.2,-0.03838770869034485,0.10099265824464088,0.06719446019811368,5.562835592025141,-1.0855862286462499,0.008617664187513203,-0.01927571023731378,0.00015496564224970477,0.5550604179874802,0.3918072556245547,0.3332739194830161
111.33000000000001,1.0,48.0,43.0,0.8958333333333334,0.20894789507796682,0.3372819884313611,9.965691657250652,0.08809074856107033,-0.12,0.23337980781206574,0.3723701529133094,5.600605761033832,-1.0614345544391748,0.2597522014233775,0.12358282251351316,0.00011375682903724815,0.21409192246366837,0.12928804988668263,0.34361065236304333
111.53,1.0,63.0,57.0,0.9047619047619048,0.21790491334656897,0.34114916492531316,5.919444042564692,0.09599240143895638,-0.12,0.2391239145939844,0.4246839796994827,5.521019548325948,-1.0466100375931369,0.20237653788213839,0.09612557942460054,-0.001188743428431227,0.25889943246774677,0.15743916819735387,0.33843131664951
111.73000000000002,1.0,43.0,34.0,0.7906976744186046,0.17437305150004262,0.22600498841563713,7.608746583523464,-0.032361599877600664,-0.12,0.16857419566834805,0.36160317240324086,5.370677284833283,-1.0407028401889917,0.031017764321867702,4.796177924060174e-05,-0.0017660000592731873,0.4359688679253077,0.2963227581396534,0.33605430916788204
111.93,1.0,65.0,61.0,0.9384615384615385,0.19562746094867556,0.3486077883609641,6.405537511020695,0.07609825812144971,-0.12,0.22016547237194561,0.5034021371806235,5.33677110650237,-1.0371675179485624,0.11084526974900583,0.051413181129676744,-0.0013490033553367198,0.29576656842108073,0.19921306191027222,0.33512372302793514
112.19,1.0,63.0,19.0,0.30158730158730157,0.07992283051749602,0.15519157421801513,6.557601723777208,0.2,-0.12,0.08095644467960429,0.6662483249752547,5.297305612762407,-1.0382477966586716,0.18038305220133843,0.09456824000762243,-0.001440025213796714,0.6701024825429891,0.5416330560340336,0.2471785521875739
112.33000000000001,1.0,60.0,42.0,0.7,0.17688246045021025,0.34700046551135927,7.3561163190148235,0.05081428789720565,-0.12,0.1958034730375386,0.5772623233655283,5.1496051979118835,-1.0353357485542274,-0.08021630442496597,-0.05318951056186361,-0.003230238513771466,0.2572065106848108,0.18662175283285934,0.34802568850098897
112.49000000000001,1.0,35.0,28.0,0.8,0.1575995943333044,0.2686664344900641,5.488318104725295,0.02010129192283813,-0.12,0.17248963875730983,0.5880720506814248,5.067452428116294,-1.0355747959883477,-0.082595524022534,-0.05377505300316443,-0.0016437135844440398,0.3192718040115455,0.22735236374390402,0.2967864647400699
112.69,1.0,44.0,31.0,0.7045454545454546,0.1769215901263503,0.3498041532642002,6.118773335963175,0.03501375312812063,-0.12,0.20052659282748672,0.6479557824242551,4.985698398743132,-1.0485870494808205,-0.03864974828596546,-0.027372154967869378,-0.0006200349708520568,0.31040109770733093,0.21398646846339364,0.3294203922840673
112.89000000000001,0.0,35.0,22.0,0.6285714285714286,0.15345170485065146,0.3292520371129892,7.187655665360474,nan,nan,nan,nan,nan,nan,-0.03864974828596546,-0.027372154967869378,-0.0006200349708520568,0.31040109770733093,0.21398646846339364,0.3294203922840673
113.09,1.0,31.0,19.0,0.6129032258064516,0.12097715811010819,0.29395710628874727,6.006768005567762,-0.028232078764215487,-0.12,0.13120790390355877,0.6637466590876765,4.772864069315318,-1.1818884690635605,-0.08076408923835054,-0.046333920077520574,-0.00017269945140996332,0.4984315602963656,0.33540295326638575,0.2861279923471419
113.35,1.0,32.0,25.0,0.78125,0.13944858586619793,0.28464999129850166,8.825689398735202,-0.1289915346421588,-0.12,0.14795710662674308,0.5841275483890664,4.62355674893215,-1.3383648301861515,-0.13434631338866387,-0.04028442506263552,0.0008301634989953399,0.4851156898800195,0.3107195814890218,0.35323407526661327
113.49000000000001,0.0,23.0,6.0,0.2608695652173913,0.08722995250714234,0.09958219146129453,4.4908063796718585,nan,nan,nan,nan,nan,nan,-0.13434631338866387,-0.04028442506263552,0.0008301634989953399,0.4851156898800195,0.3107195814890218,0.35323407526661327
113.75,1.0,17.0,12.0,0.7058823529411765,0.05936942702129442,0.12433494075408531,10.616418944974338,-0.2,0.037795391976233314,0.0631531042105098,0.4892156335311779,4.471822475384669,-1.6485003946067753,-0.1393787678433378,0.028482155736738513,0.001910945141659903,0.7648854582722323,0.5449495940416477,0.22738453126630764
114.29000000000002,1.0,14.0,14.0,1.0,0.02318900189993173,0.03935258148219589,1.182466947070161,-0.14458227832024786,0.03708226667465117,0.0033301493338439535,0.4325259934158017,4.303296458886986,-2.129802323756839,0.04405905790184084,0.07841008537653149,0.0044754794162305,0.8481313978597737,0.696220390141616,0.3146368190365377
114.49000000000001,1.0,34.0,34.0,1.0,0.013932770265452352,0.03956798403493964,2.4327528206197435,-0.12157079616864479,0.07398979671359142,0.007097661619816011,0.3901705597592452,4.2482479816450365,-2.325492291453357,0.04483730600800162,0.032369568319038144,0.003905202391280671,0.8046310902729042,0.7617864301926511,0.4688617005310305
114.69,1.0,38.0,38.0,1.0,0.013200437190649505,0.030501779410024674,1.9061589502986573,-0.08288503876563459,0.06941475673263925,0.007078822318361514,0.34249577908872075,4.1867294276705325,-2.515935400157562,0.05114881891708589,-0.00540219672499731,0.0022776654500629157,0.7005040642326134,0.7333744327261551,0.3884355425356503
114.89000000000001,1.0,48.0,35.0,0.7291666666666666,0.01590024604944776,0.035648157332527936,2.4329475533609424,-0.06477372702785616,0.055215419374669575,0.007480363271053572,0.2674770704318241,4.145497738525948,-2.6922527848114455,0.035164570014490526,-0.0047889014892605886,0.0010472785812756236,0.6495123742859551,0.763399589954581,0.35700443592117304
115.09,1.0,37.0,37.0,1.0,0.014857892820632069,0.034711616695070543,4.766802788339665,-0.06841517752805934,0.052620079031390724,0.00924054534442129,0.1718161240724361,4.131217481434601,-2.833080720880643,0.019210409351979568,0.0092399893281776,0.0005443013307973033,0.6184129187393015,0.7907691662800278,0.3437921077554195
115.29000000000002,1.0,37.0,37.0,1.0,0.015123059988947248,0.041177895509099983,2.4041876479243336,-0.042173378189117046,0.012836754208079695,0.00849801561902797,0.07266794047798393,4.0925897777226234,-2.9267597514028245,0.019856459678083416,-0.020579222698462907,0.0005612597781801121,0.6002234808265045,0.8054948099961234,0.338038459858186
115.57,1.0,31.0,31.0,1.0,0.012929428435984151,0.0299823055471959,2.9227964144509557,-0.02251510458736718,0.002926614490475201,0.008953409925808217,-0.0757828530856244,4.064797053280795,-3.0142059436779647,0.01286632626340925,-0.02171005045495633,-2.515662491653359e-07,0.633986256442797,0.8530486955828471,0.35633570680556115
115.65,1.0,28.0,28.0,1.0,0.014644277198339673,0.030156799705249312,2.7314557993631534,-0.019698552541439644,-0.04104919742013222,0.008500493764247646,-0.11908074649637383,4.05987520630104,-3.03120817807773,0.004586280156221492,-0.00544491370507405,-0.00040732490927064546,0.46383448667439786,0.657433017350064,0.2755399615313852
115.93,0.0,26.0,26.0,1.0,0.012537996387843963,0.030356401335214594,2.1341228408164965,nan,nan,nan,nan,nan,nan,0.004586280156221492,-0.00544491370507405,-0.00040732490927064546,0.46383448667439786,0.657433017350064,0.2755399615313852
116.05000000000001,0.0,30.0,30.0,1.0,0.012890998305608192,0.027912860934695777,4.560726199827801,nan,nan,nan,nan,nan,nan,0.004586280156221492,-0.00544491370507405,-0.00040732490927064546,0.46383448667439786,0.657433017350064,0.2755399615313852
116.33000000000001,1.0,49.0,49.0,1.0,0.05175473886802038,0.22660011028483165,4.905685463638688,0.07118750304003299,-0.12,0.08287751393347949,-0.48693060710914876,3.9775939825134894,-3.1107610545842674,0.006693532711806782,-0.09234768874222121,-0.00037621701465173635,0.5485606449976971,0.8367636563026466,0.46764977968220395
116.59,1.0,62.0,61.0,0.9838709677419355,0.10997663930046653,0.23365593367774587,7.606467249274596,0.15803262873039303,-0.12,0.11443462526892996,-0.6153679159597018,3.8951159366033097,-3.1253687231309564,0.0017687553697047775,-0.10154392900727771,-0.002157256404659247,0.32894009577441286,0.5817121019769368,0.40636029487717706
